image,caption
airport_21.jpg,several aeroplanes are on the parking apron  which is located between terminal building and weblike flight paths .
airport_21.jpg,the black airport next to a black flight strip .
airport_21.jpg,a passenger termial building near some buildings is alongside two runways .
airport_21.jpg,several planes are sparsely parked near some buildings and runways .
airport_210.jpg,It's a big airport with a few planes.
airport_210.jpg,the ground is brown and the roads are grey .
airport_210.jpg,Many aircraft are parked next to a terminal near the runways and parking lots.
airport_210.jpg,many planes are parked next to a terminal near runways and parking lots .
airport_210.jpg,this is a big airport with some planes .
airport_211.jpg,airport building and aircraft are standing on a white and blue asphalt adjacent to which are the airport flight runways decorated with abandoned lawns and terrain.
airport_211.jpg,airport building and airplanes are standing on a white and blue tarmac  adjacent to which is airport flight paths decorated with lawns and wasteland .
airport_211.jpg,white airport and grey take off runway beside .
airport_211.jpg,the white passenger termial building sits alongside two runways .
airport_211.jpg,several planes are near a building in an airport with a parking lot and several runways .
airport_212.jpg,"It's a parking apron, roads and many planes."
airport_212.jpg,"it is gray parking apron, gray roads and gray planes ."
airport_212.jpg,Many aircraft are parked next to the terminals in an airport.
airport_212.jpg,many planes are parked next to terminals in an airport .
airport_212.jpg,"this is a parking apron, roads and many planes ."
airport_213.jpg,the parking apron next to weblike tracks with grassy fields has several planes and a star like build standing on it.
airport_213.jpg,the parking apron next to weblike runways with grassy fields has several planes and a star like building standing on it .
airport_213.jpg,a polygon airport with long and narrow take off runway .
airport_213.jpg,the irregular shaped passenger termial building sits alongside paralleled runways .
airport_213.jpg,some planes are near a building in an airport with a parking lot and several runways .
airport_214.jpg,"It is a parking apron, roads, meadows, buildings and many aircraft."
airport_214.jpg,"it is gray parking apron, gray roads, green and yellow grassland, gray buildings and gray planes ."
airport_214.jpg,several plants are parked next to the terminals and near the runways.
airport_214.jpg,several plants are parked next to terminals and near runways .
airport_214.jpg,"this is a parking apron, roads, grassland, buildings and many planes ."
airport_215.jpg,parking apron has a few planes parked on it near the square buildings that is surrounded by airport runways decorated with yellow earth.
airport_215.jpg,parking apron has some aircrafts parked on it near the square buildings  which is surrounded by airport runways decorated with yellow land .
airport_215.jpg,white planes on the either hand of the boarding gate .
airport_215.jpg,the large passenger termial building is surrounded by runways .
airport_215.jpg,several planes are sparsely in an airport with a parking lot and several runways .
airport_216.jpg,Some planes are in an airport.
airport_216.jpg,Some planes are at an airport.
airport_216.jpg,some planes are in an airport .
airport_217.jpg,on the parking deck are two vertically crossed long narrow buildings with airport runways and lawns all around.
airport_217.jpg,on the parking apron are two vertically crossed long narrow buildings  with airport runways and lawns all around .
airport_217.jpg,white cruciform airport with many planes .
airport_217.jpg,the x shaped passenger termial building is surrounded by runways .
airport_217.jpg,several planes are near a terminals in an airport with many runways .
airport_218.jpg,It's a big airport with a few planes.
airport_218.jpg,the ground is grey and the roads are grey .
airport_218.jpg,Many aircraft are parked in an airport with terminals and runways.
airport_218.jpg,many planes are parked in an airport with terminals and runways .
airport_218.jpg,this is a big airport with some planes .
airport_219.jpg,Many planes are in an airport.
airport_219.jpg,A lot of planes are at an airport.
airport_219.jpg,Many planes are at an airport.
airport_219.jpg,many planes are in an airport .
airport_22.jpg,terminal building and asphalt with planes are sandwiched by flight tracks where several planes slide.
airport_22.jpg,terminal building and tarmac with airplanes are sandwiched by flight paths where several planes are slipping .
airport_22.jpg,some planes berth on the grey airport  which is like a zipper .
airport_22.jpg,sqare termial buildings are separated by runways .
airport_22.jpg,some planes are sparsely parked in an airport with many runways .
airport_220.jpg,Several aircraft are parked on four asphalts next to the airport runways and grassy fields.
airport_220.jpg,several airplanes are parked on four tarmacs lying beside airport runways and grassy fields .
airport_220.jpg,transversely flight strip and endways terminal .
airport_220.jpg,there are three termial buildings sits alongside runways .
airport_220.jpg,many planes are orderly in an airport with several runways .
airport_221.jpg,There is an airport in a corner of two roads crossed which has a few planes parked near a star like the building.
airport_221.jpg,there is an airport in one corner of two crossed roads  which has some planes parked near a star like building .
airport_221.jpg,a corner of the airport and a cross flight strip .
